1000
500
400
1	594	593	2015-08-16	2015-08-25	59400
2	678	677	2015-08-17	2015-08-26	67800
3	762	761	2015-08-18	2015-08-27	76200
4	846	845	2015-08-19	2015-08-28	84600
5	930	929	2015-08-20	2015-08-29	93000
6	2024	2023	2015-08-21	2015-08-30	202400
7	2098	2097	2015-08-22	2015-08-31	209800
8	2282	2281	2015-08-23	2015-09-01	228200
9	2266	2265	2015-08-24	2015-09-02	226600
10	2350	2349	2015-08-25	2015-09-03	235000
11	23	22	2015-08-26	2015-09-04	2300
12	25	24	2015-08-27	2015-09-05	2500
13	27	26	2015-08-28	2015-09-06	2700
14	29	28	2015-08-29	2015-09-07	2900
15	22	21	2015-08-30	2015-09-08	2200
16	23	22	2015-08-31	2015-09-09	2300
17	25	24	2015-09-01	2015-09-10	2500
18	27	26	2015-09-02	2015-09-11	2700
19	29	28	2015-09-03	2015-09-12	2900
20	32	31	2015-09-04	2015-09-13	3200
21	33	32	2015-09-05	2015-09-14	3300
22	35	34	2015-09-06	2015-09-15	3500
23	37	36	2015-09-07	2015-09-16	3700
24	39	38	2015-09-08	2015-09-17	3900
25	42	41	2015-09-09	2015-09-18	4200
26	43	42	2015-09-10	2015-09-19	4300
27	45	44	2015-09-11	2015-09-20	4500
28	47	46	2015-09-12	2015-09-21	4700
29	49	48	2015-09-13	2015-09-22	4900
30	52	51	2015-09-14	2015-09-23	5200
31	53	52	2015-09-15	2015-09-24	5300
32	55	54	2015-09-16	2015-09-25	5500
33	57	56	2015-09-17	2015-09-26	5700
34	59	58	2015-09-18	2015-09-27	5900
35	62	61	2015-09-19	2015-09-28	6200
36	63	62	2015-09-20	2015-09-29	6300
37	65	64	2015-09-21	2015-09-30	6500
38	67	66	2015-09-22	2015-10-01	6700
39	69	68	2015-09-23	2015-10-02	6900
40	72	71	2015-09-24	2015-10-03	7200
41	73	72	2015-09-25	2015-10-04	7300
42	75	74	2015-09-26	2015-10-05	7500
43	77	76	2015-09-27	2015-10-06	7700
44	79	78	2015-09-28	2015-10-07	7900
45	82	81	2015-09-29	2015-10-08	8200
46	83	82	2015-09-30	2015-10-09	8300
47	85	84	2015-10-01	2015-10-10	8500
48	87	86	2015-10-02	2015-10-11	8700
49	89	88	2015-10-03	2015-10-12	8900
50	92	91	2015-10-04	2015-10-08	9200
51	93	92	2015-10-05	2015-10-09	9300
52	95	94	2015-10-06	2015-10-10	9500
53	97	96	2015-10-07	2015-10-11	9700
54	99	98	2015-10-08	2015-10-12	9900
55	202	201	2015-10-09	2015-10-13	20200
56	203	202	2015-10-10	2015-10-14	20300
57	205	204	2015-10-11	2015-10-15	20500
58	207	206	2015-10-12	2015-10-16	20700
59	209	208	2015-10-13	2015-10-17	20900
60	222	221	2015-10-14	2015-10-18	22200
61	223	222	2015-10-15	2015-10-19	22300
62	225	224	2015-10-16	2015-10-20	22500
63	227	226	2015-10-17	2015-10-21	22700
64	229	228	2015-10-18	2015-10-22	22900
65	222	221	2015-10-19	2015-10-23	22200
66	223	222	2015-10-20	2015-10-24	22300
67	225	224	2015-10-21	2015-10-25	22500
68	227	226	2015-10-22	2015-10-26	22700
69	229	228	2015-10-23	2015-10-27	22900
70	232	231	2015-10-24	2015-10-28	23200
71	233	232	2015-10-25	2015-10-29	23300
72	235	234	2015-10-26	2015-10-30	23500
73	237	236	2015-10-27	2015-10-31	23700
74	239	238	2015-10-28	2015-11-01	23900
75	242	241	2015-10-29	2015-11-02	24200
76	243	242	2015-10-30	2015-11-03	24300
77	245	244	2015-10-31	2015-11-04	24500
78	247	246	2015-11-01	2015-11-05	24700
79	249	248	2015-11-02	2015-11-06	24900
80	252	251	2015-11-03	2015-11-07	25200
81	253	252	2015-11-04	2015-11-08	25300
82	255	254	2015-11-05	2015-11-09	25500
83	257	256	2015-11-06	2015-11-10	25700
84	259	258	2015-11-07	2015-11-11	25900
85	262	261	2015-11-08	2015-11-12	26200
86	263	262	2015-11-09	2015-11-13	26300
87	265	264	2015-11-10	2015-11-14	26500
88	267	266	2015-11-11	2015-11-15	26700
89	269	268	2015-11-12	2015-11-16	26900
90	272	271	2015-11-13	2015-11-17	27200
91	273	272	2015-11-14	2015-11-18	27300
92	275	274	2015-11-15	2015-11-19	27500
93	277	276	2015-11-16	2015-11-20	27700
94	279	278	2015-11-17	2015-11-21	27900
95	282	281	2015-11-18	2015-11-22	28200
96	283	282	2015-11-19	2015-11-23	28300
97	285	284	2015-11-20	2015-11-24	28500
98	287	286	2015-11-21	2015-11-25	28700
99	289	288	2015-11-22	2015-11-26	28900
100	292	291	2015-11-23	2015-11-27	29200
101	293	292	2015-11-24	2015-11-28	29300
102	295	294	2015-11-25	2015-11-29	29500
103	297	296	2015-11-26	2015-11-30	29700
104	299	298	2015-11-27	2015-12-01	29900
105	202	201	2015-11-28	2015-12-02	20200
106	203	202	2015-11-29	2015-12-03	20300
107	205	204	2015-11-30	2015-12-04	20500
108	207	206	2015-12-01	2015-12-05	20700
109	209	208	2015-12-02	2015-12-06	20900
110	222	221	2015-12-03	2015-12-07	22200
111	223	222	2015-12-04	2015-12-08	22300
112	225	224	2015-12-05	2015-12-09	22500
113	227	226	2015-12-06	2015-12-10	22700
114	229	228	2015-12-07	2015-12-11	22900
115	222	221	2015-12-08	2015-12-12	22200
116	223	222	2015-12-09	2015-12-13	22300
117	225	224	2015-12-10	2015-12-14	22500
118	227	226	2015-12-11	2015-12-15	22700
119	229	228	2015-12-12	2015-12-16	22900
120	232	231	2015-12-13	2015-12-17	23200
121	233	232	2015-12-14	2015-12-18	23300
122	235	234	2015-12-15	2015-12-19	23500
123	237	236	2015-12-16	2015-12-20	23700
124	239	238	2015-12-17	2015-12-21	23900
125	242	241	2015-12-18	2015-12-22	24200
126	243	242	2015-12-19	2015-12-23	24300
127	245	244	2015-12-20	2015-12-24	24500
128	247	246	2015-12-21	2015-12-25	24700
129	249	248	2015-12-22	2015-12-26	24900
130	252	251	2015-12-23	2015-12-27	25200
131	253	252	2015-12-24	2015-12-28	25300
132	255	254	2015-12-25	2015-12-29	25500
133	257	256	2015-12-26	2015-12-30	25700
134	259	258	2015-12-27	2015-12-31	25900
135	262	261	2015-12-28	2016-01-01	26200
136	263	262	2015-12-29	2016-01-02	26300
137	265	264	2015-12-30	2016-01-03	26500
138	267	266	2015-12-31	2016-01-04	26700
139	269	268	2016-01-01	2016-01-05	26900
140	272	271	2016-01-02	2016-01-06	27200
141	273	272	2016-01-03	2016-01-07	27300
142	275	274	2016-01-04	2016-01-08	27500
143	277	276	2016-01-05	2016-01-09	27700
144	279	278	2016-01-06	2016-01-10	27900
145	282	281	2016-01-07	2016-01-11	28200
146	283	282	2016-01-08	2016-01-12	28300
147	285	284	2016-01-09	2016-01-13	28500
148	287	286	2016-01-10	2016-01-14	28700
149	289	288	2016-01-11	2016-01-15	28900
150	292	291	2016-01-12	2016-01-16	29200
151	293	292	2016-01-13	2016-01-17	29300
152	295	294	2016-01-14	2016-01-18	29500
153	297	296	2016-01-15	2016-01-19	29700
154	299	298	2016-01-16	2016-01-20	29900
155	302	301	2016-01-17	2016-01-21	30200
156	303	302	2016-01-18	2016-01-22	30300
157	305	304	2016-01-19	2016-01-23	30500
158	307	306	2016-01-20	2016-01-24	30700
159	309	308	2016-01-21	2016-01-25	30900
160	322	321	2016-01-22	2016-01-26	32200
161	323	322	2016-01-23	2016-01-27	32300
162	325	324	2016-01-24	2016-01-28	32500
163	327	326	2016-02-03	2016-02-07	32700
164	329	328	2016-02-13	2016-02-17	32900
165	322	321	2016-02-23	2016-02-27	32200
166	323	322	2016-03-04	2016-03-08	32300
167	325	324	2016-03-14	2016-03-18	32500
168	327	326	2016-03-24	2016-03-28	32700
169	329	328	2016-04-03	2016-04-07	32900
170	332	331	2016-04-13	2016-04-17	33200
