500
5000
1	1434	1433	2015-08-26	2015-09-04	143400
2	4	3	2015-08-27	2015-09-05	400
3	1	0	2015-08-28	2015-09-06	100
4	3	2	2015-08-29	2015-09-07	300
5	5	4	2015-08-30	2015-09-08	500
6	7	6	2015-08-31	2015-09-09	700
7	9	8	2015-09-01	2015-09-10	900
8	11	10	2015-09-02	2015-09-11	1100
9	13	12	2015-09-03	2015-09-12	1300
10	15	14	2015-09-04	2015-09-13	1500
11	17	16	2015-09-05	2015-09-14	1700
12	19	18	2015-09-06	2015-09-15	1900
13	21	20	2015-09-07	2015-09-16	2100
14	23	22	2015-09-08	2015-09-17	2300
15	25	24	2015-09-09	2015-09-18	2500
16	27	26	2015-09-10	2015-09-19	2700
17	29	28	2015-09-11	2015-09-20	2900
18	31	30	2015-09-12	2015-09-21	3100
19	33	32	2015-09-13	2015-09-22	3300
20	35	34	2015-09-14	2015-09-23	3500
21	37	36	2015-09-15	2015-09-24	3700
22	39	38	2015-09-16	2015-09-25	3900
23	41	40	2015-09-17	2015-09-26	4100
24	43	42	2015-09-18	2015-09-27	4300
25	45	44	2015-09-19	2015-09-28	4500
26	47	46	2015-09-20	2015-09-29	4700
27	49	48	2015-09-21	2015-09-30	4900
28	51	50	2015-09-22	2015-10-01	5100
29	53	52	2015-09-23	2015-10-02	5300
30	55	54	2015-09-24	2015-10-03	5500
31	57	56	2015-09-25	2015-10-04	5700
32	59	58	2015-09-26	2015-10-05	5900
33	61	60	2015-09-27	2015-10-06	6100
34	63	62	2015-09-28	2015-10-07	6300
35	65	64	2015-09-29	2015-10-08	6500
36	67	66	2015-09-30	2015-10-09	6700
37	69	68	2015-10-01	2015-10-10	6900
38	71	70	2015-10-02	2015-10-11	7100
39	73	72	2015-10-03	2015-10-12	7300
40	75	74	2015-10-04	2015-10-13	7500
41	77	76	2015-10-05	2015-10-14	7700
42	79	78	2015-10-06	2015-10-15	7900
43	81	80	2015-10-07	2015-10-16	8100
44	83	82	2015-10-08	2015-10-17	8300
45	85	84	2015-10-09	2015-10-18	8500
46	87	86	2015-10-10	2015-10-19	8700
47	89	88	2015-10-11	2015-10-20	8900
48	91	90	2015-10-12	2015-10-16	9100
49	93	92	2015-10-13	2015-10-17	9300
50	95	94	2015-10-14	2015-10-18	9500
51	97	96	2015-10-15	2015-10-19	9700
52	99	98	2015-10-16	2015-10-20	9900
53	101	100	2015-10-17	2015-10-21	10100
54	103	102	2015-10-18	2015-10-22	10300
55	105	104	2015-10-19	2015-10-23	10500
56	107	106	2015-10-20	2015-10-24	10700
57	109	108	2015-10-21	2015-10-25	10900
58	111	110	2015-10-22	2015-10-26	11100
59	113	112	2015-10-23	2015-10-27	11300
60	115	114	2015-10-24	2015-10-28	11500
61	117	116	2015-10-25	2015-10-29	11700
62	119	118	2015-10-26	2015-10-30	11900
63	121	120	2015-10-27	2015-10-31	12100
64	123	122	2015-10-28	2015-11-01	12300
65	125	124	2015-10-29	2015-11-02	12500
66	127	126	2015-10-30	2015-11-03	12700
67	129	128	2015-10-31	2015-11-04	12900
68	131	130	2015-11-01	2015-11-05	13100
69	133	132	2015-11-02	2015-11-06	13300
70	135	134	2015-11-03	2015-11-07	13500
71	137	136	2015-11-04	2015-11-08	13700
72	139	138	2015-11-05	2015-11-09	13900
73	141	140	2015-11-06	2015-11-10	14100
74	143	142	2015-11-07	2015-11-11	14300
75	145	144	2015-11-08	2015-11-12	14500
76	147	146	2015-11-09	2015-11-13	14700
77	149	148	2015-11-10	2015-11-14	14900
78	151	150	2015-11-11	2015-11-15	15100
79	153	152	2015-11-12	2015-11-16	15300
80	155	154	2015-11-13	2015-11-17	15500
81	157	156	2015-11-14	2015-11-18	15700
82	159	158	2015-11-15	2015-11-19	15900
83	161	160	2015-11-16	2015-11-20	16100
84	163	162	2015-11-17	2015-11-21	16300
85	165	164	2015-11-18	2015-11-22	16500
86	167	166	2015-11-19	2015-11-23	16700
87	169	168	2015-11-20	2015-11-24	16900
88	171	170	2015-11-21	2015-11-25	17100
89	173	172	2015-11-22	2015-11-26	17300
90	175	174	2015-11-23	2015-11-27	17500
91	177	176	2015-11-24	2015-11-28	17700
92	179	178	2015-11-25	2015-11-29	17900
93	181	180	2015-11-26	2015-11-30	18100
94	183	182	2015-11-27	2015-12-01	18300
95	185	184	2015-11-28	2015-12-02	18500
96	187	186	2015-11-29	2015-12-03	18700
97	189	188	2015-11-30	2015-12-04	18900
98	191	190	2015-12-01	2015-12-05	19100
99	193	192	2015-12-02	2015-12-06	19300
100	195	194	2015-12-03	2015-12-07	19500
101	197	196	2015-12-04	2015-12-08	19700
102	199	198	2015-12-05	2015-12-09	19900
103	201	200	2015-12-06	2015-12-10	20100
104	203	202	2015-12-07	2015-12-11	20300
105	205	204	2015-12-08	2015-12-12	20500
106	207	206	2015-12-09	2015-12-13	20700
107	209	208	2015-12-10	2015-12-14	20900
108	211	210	2015-12-11	2015-12-15	21100
109	213	212	2015-12-12	2015-12-16	21300
110	215	214	2015-12-13	2015-12-17	21500
111	217	216	2015-12-14	2015-12-18	21700
112	219	218	2015-12-15	2015-12-19	21900
113	221	220	2015-12-16	2015-12-20	22100
114	223	222	2015-12-17	2015-12-21	22300
115	225	224	2015-12-18	2015-12-22	22500
116	227	226	2015-12-19	2015-12-23	22700
117	229	228	2015-12-20	2015-12-24	22900
118	231	230	2015-12-21	2015-12-25	23100
119	233	232	2015-12-22	2015-12-26	23300
120	235	234	2015-12-23	2015-12-27	23500
121	237	236	2015-12-24	2015-12-28	23700
122	239	238	2015-12-25	2015-12-29	23900
123	241	240	2015-12-26	2015-12-30	24100
124	243	242	2015-12-27	2015-12-31	24300
125	245	244	2015-12-28	2016-01-01	24500
126	247	246	2015-12-29	2016-01-02	24700
127	249	248	2015-12-30	2016-01-03	24900
128	251	250	2015-12-31	2016-01-04	25100
129	253	252	2016-01-01	2016-01-05	25300
130	255	254	2016-01-02	2016-01-06	25500
131	257	256	2016-01-03	2016-01-07	25700
132	259	258	2016-01-04	2016-01-08	25900
133	261	260	2016-01-05	2016-01-09	26100
134	263	262	2016-01-06	2016-01-10	26300
135	265	264	2016-01-07	2016-01-11	26500
136	267	266	2016-01-08	2016-01-12	26700
137	269	268	2016-01-09	2016-01-13	26900
138	271	270	2016-01-10	2016-01-14	27100
139	273	272	2016-01-11	2016-01-15	27300
140	275	274	2016-01-12	2016-01-16	27500
141	277	276	2016-01-13	2016-01-17	27700
142	279	278	2016-01-14	2016-01-18	27900
143	281	280	2016-01-15	2016-01-19	28100
144	283	282	2016-01-16	2016-01-20	28300
145	285	284	2016-01-17	2016-01-21	28500
146	287	286	2016-01-18	2016-01-22	28700
147	289	288	2016-01-19	2016-01-23	28900
148	291	290	2016-01-20	2016-01-24	29100
149	293	292	2016-01-21	2016-01-25	29300
150	295	294	2016-01-22	2016-01-26	29500
151	297	296	2016-01-23	2016-01-27	29700
152	299	298	2016-01-24	2016-01-28	29900
153	301	300	2016-01-25	2016-01-29	30100
154	303	302	2016-01-26	2016-01-30	30300
155	305	304	2016-01-27	2016-01-31	30500
156	307	306	2016-01-28	2016-02-01	30700
157	309	308	2016-01-29	2016-02-02	30900
158	311	310	2016-01-30	2016-02-03	31100
159	313	312	2016-01-31	2016-02-04	31300
160	315	314	2016-02-01	2016-02-05	31500
161	317	316	2016-02-11	2016-02-15	31700
162	319	318	2016-02-21	2016-02-25	31900
163	321	320	2016-03-02	2016-03-06	32100
164	323	322	2016-03-12	2016-03-16	32300
165	325	324	2016-03-22	2016-03-26	32500
166	327	326	2016-04-01	2016-04-05	32700
167	329	328	2016-04-11	2016-04-15	32900
168	331	330	2016-04-21	2016-04-25	33100
169	333	332	2016-05-01	2016-05-05	33300
170	335	334	2016-05-11	2016-05-15	33500
171	337	336	2016-05-21	2016-05-25	33700
172	339	338	2016-05-31	2016-06-04	33900
173	341	340	2016-06-10	2016-06-14	34100
174	343	342	2016-06-20	2016-06-24	34300
175	345	344	2016-06-30	2016-07-04	34500
176	347	346	2016-07-10	2016-07-14	34700
177	349	348	2016-07-20	2016-07-24	34900
178	351	350	2016-07-30	2016-08-03	35100
179	353	352	2016-08-09	2016-08-13	35300
180	355	354	2016-08-19	2016-08-23	35500
181	357	356	2016-08-29	2016-09-02	35700
182	359	358	2016-09-08	2016-09-12	35900
183	361	360	2016-09-18	2016-09-22	36100
184	363	362	2016-09-28	2016-10-02	36300
185	365	364	2016-10-08	2016-10-12	36500
186	367	366	2016-10-18	2016-10-22	36700
187	369	368	2016-10-28	2016-11-01	36900
188	371	370	2016-11-07	2016-11-11	37100
189	373	372	2016-11-17	2016-11-21	37300
190	375	374	2016-11-27	2016-12-01	37500
191	2	1	2013-12-13	2013-12-18	200
192	6	5	2013-12-17	2013-12-22	600
193	3	2	2013-12-21	2013-12-26	300
194	7	6	2013-12-25	2013-12-30	700
195	9	8	2013-12-29	2014-01-03	900
196	2	1	2014-01-02	2014-01-06	200
197	6	5	2014-01-06	2014-01-10	600
198	10	9	2014-01-10	2014-01-14	1000
199	61	60	2014-01-14	2014-01-18	6100
200	12	11	2014-01-18	2014-01-22	1200
201	22	21	2014-01-25	2014-01-28	2200
202	24	23	2014-02-01	2014-02-04	2400
203	26	25	2014-02-08	2014-02-11	2600
204	28	27	2014-02-15	2014-02-18	2800
205	30	29	2014-02-22	2014-02-25	3000
206	32	31	2014-03-01	2014-03-04	3200
207	35	34	2014-03-08	2014-03-11	3500
208	38	37	2014-03-15	2014-03-16	3800
209	41	40	2014-03-22	2014-03-23	4100
210	44	43	2014-03-29	2014-03-30	4400
211	47	46	2013-12-13	2013-12-14	4700
212	50	49	2013-12-17	2013-12-18	5000
213	53	52	2013-12-21	2013-12-22	5300
214	1	0	2013-12-25	2013-12-26	100
215	7	6	2013-12-29	2013-12-30	700
216	13	12	2014-01-02	2014-01-03	1300
217	19	18	2014-01-06	2014-01-07	1900
218	25	24	2014-01-10	2014-01-11	2500
219	31	30	2014-01-14	2014-01-15	3100
220	37	36	2014-01-18	2014-01-19	3700
221	43	42	2014-01-25	2014-01-26	4300
222	19	18	2014-02-01	2014-02-02	1900
223	26	25	2014-02-08	2014-02-09	2600
224	33	32	2014-02-15	2014-02-16	3300
225	40	39	2014-02-22	2014-02-23	4000
226	47	46	2014-03-01	2014-03-02	4700
227	54	53	2014-03-08	2014-03-09	5400
228	61	60	2014-03-15	2014-03-16	6100
229	68	67	2014-03-22	2014-03-23	6800
230	7	6	2014-03-29	2014-03-30	700
231	12	11	2013-12-13	2013-12-14	1200
232	17	16	2013-12-17	2013-12-18	1700
233	22	21	2013-12-21	2013-12-22	2200
234	27	26	2013-12-25	2013-12-26	2700
235	32	31	2013-12-29	2013-12-30	3200
236	37	36	2014-01-02	2014-01-03	3700
237	42	41	2014-01-06	2014-01-07	4200
238	47	46	2014-01-10	2014-01-11	4700
239	2	1	2014-01-14	2014-01-15	200
240	3	2	2014-01-18	2014-01-19	300
241	4	3	2014-01-25	2014-01-26	400
242	5	4	2014-02-01	2014-02-02	500
243	6	5	2014-02-08	2014-02-09	600
244	7	6	2014-02-15	2014-02-16	700
245	8	7	2014-02-22	2014-02-23	800
246	9	8	2014-03-01	2014-03-02	900
247	10	9	2014-03-08	2014-03-09	1000
248	1	0	2014-03-15	2014-03-16	100
249	3	2	2014-03-22	2014-03-23	300
250	5	4	2014-03-29	2014-03-30	500
251	7	6	2013-12-13	2013-12-14	700
252	9	8	2013-12-17	2013-12-18	900
253	11	10	2013-12-21	2013-12-22	1100
254	13	12	2013-12-25	2013-12-26	1300
255	15	14	2013-12-29	2013-12-30	1500
256	17	16	2014-01-02	2014-01-03	1700
257	19	18	2014-01-06	2014-01-07	1900
258	21	20	2014-01-10	2014-01-11	2100
259	23	22	2014-01-14	2014-01-15	2300
260	25	24	2014-01-18	2014-01-19	2500
261	27	26	2014-01-25	2014-01-26	2700
262	29	28	2014-02-01	2014-02-02	2900
263	31	30	2014-02-08	2014-02-09	3100
264	33	32	2014-02-15	2014-02-16	3300
265	35	34	2014-02-22	2014-02-23	3500
266	37	36	2014-03-01	2014-03-02	3700
267	39	38	2014-03-08	2014-03-09	3900
268	41	40	2014-03-15	2014-03-16	4100
269	43	42	2014-03-22	2014-03-23	4300
270	45	44	2014-03-29	2014-03-30	4500
271	47	46	2013-12-13	2013-12-14	4700
272	49	48	2013-12-17	2013-12-18	4900
273	51	50	2013-12-21	2013-12-22	5100
274	53	52	2013-12-25	2013-12-26	5300
275	55	54	2013-12-29	2013-12-30	5500
276	57	56	2014-01-02	2014-01-03	5700
277	59	58	2014-01-06	2014-01-07	5900
278	61	60	2014-01-10	2014-01-11	6100
279	63	62	2014-01-14	2014-01-15	6300
280	65	64	2014-01-18	2014-01-19	6500
281	67	66	2014-01-25	2014-01-26	6700
282	69	68	2014-02-01	2014-02-02	6900
283	10	9	2014-02-08	2014-02-09	1000
284	50	49	2014-02-15	2014-02-16	5000
285	90	89	2014-02-22	2014-02-23	9000
286	130	129	2014-03-01	2014-03-02	13000
287	170	169	2014-03-08	2014-03-09	17000
288	210	209	2014-03-15	2014-03-16	21000
289	250	249	2014-03-22	2014-03-23	25000
290	290	289	2014-03-29	2014-03-30	29000
291	2	1	2014-04-01	2014-04-04	200
292	6	5	2014-04-04	2014-04-07	600
293	10	9	2014-04-07	2014-04-10	1000
294	14	13	2014-04-10	2014-04-13	1400
295	18	17	2014-04-13	2014-04-16	1800
296	22	21	2014-04-16	2014-04-19	2200
297	26	25	2014-04-19	2014-04-22	2600
298	30	29	2014-04-22	2014-04-25	3000
299	34	33	2014-04-25	2014-04-28	3400
300	38	37	2014-04-28	2014-05-01	3800
301	42	41	2014-05-01	2014-05-04	4200
302	46	45	2014-05-04	2014-05-07	4600
303	50	49	2014-05-07	2014-05-10	5000
304	54	53	2014-05-10	2014-05-13	5400
305	58	57	2014-05-13	2014-05-16	5800
306	62	61	2014-05-16	2014-05-19	6200
307	66	65	2014-05-19	2014-05-22	6600
308	70	69	2014-05-22	2014-05-25	7000
309	74	73	2014-05-25	2014-05-28	7400
310	78	77	2014-05-28	2014-05-31	7800
311	82	81	2014-05-31	2014-06-03	8200
312	86	85	2014-06-03	2014-06-06	8600
313	90	89	2014-06-06	2014-06-09	9000
314	94	93	2014-06-09	2014-06-12	9400
315	98	97	2014-06-12	2014-06-15	9800
316	102	101	2014-06-15	2014-06-18	10200
317	106	105	2014-06-18	2014-06-21	10600
318	110	109	2014-06-21	2014-06-24	11000
319	114	113	2014-06-24	2014-06-27	11400
320	118	117	2014-06-27	2014-06-30	11800
321	122	121	2014-07-02	2014-07-05	12200
322	126	125	2014-07-07	2014-07-10	12600
323	130	129	2014-07-12	2014-07-15	13000
324	134	133	2014-07-17	2014-07-20	13400
325	138	137	2014-07-22	2014-07-25	13800
326	142	141	2014-07-27	2014-07-30	14200
327	146	145	2014-08-01	2014-08-04	14600
328	150	149	2014-08-06	2014-08-09	15000
329	154	153	2014-08-11	2014-08-14	15400
330	158	157	2014-08-16	2014-08-19	15800
331	162	161	2014-08-21	2014-08-24	16200
332	166	165	2014-08-26	2014-08-29	16600
333	170	169	2014-08-31	2014-09-03	17000
334	174	173	2014-09-05	2014-09-08	17400
335	178	177	2014-09-10	2014-09-13	17800
336	182	181	2014-09-15	2014-09-18	18200
337	186	185	2014-09-20	2014-09-23	18600
338	190	189	2014-09-25	2014-09-28	19000
339	194	193	2014-09-30	2014-10-03	19400
340	198	197	2014-10-05	2014-10-08	19800
341	202	201	2014-10-10	2014-10-13	20200
342	206	205	2014-10-15	2014-10-18	20600
343	210	209	2014-10-20	2014-10-23	21000
344	214	213	2014-10-25	2014-10-28	21400
345	218	217	2014-10-30	2014-11-02	21800
346	222	221	2014-11-04	2014-11-07	22200
347	226	225	2014-11-09	2014-11-12	22600
348	230	229	2014-11-14	2014-11-17	23000
349	234	233	2014-11-19	2014-11-22	23400
350	238	237	2014-11-24	2014-11-27	23800
351	242	241	2014-11-29	2014-12-02	24200
352	246	245	2014-12-04	2014-12-07	24600
353	250	249	2014-12-09	2014-12-18	25000
354	254	253	2014-12-14	2014-12-23	25400
355	258	257	2014-12-19	2014-12-28	25800
356	262	261	2014-12-24	2015-01-02	26200
357	266	265	2014-12-29	2015-01-07	26600
358	270	269	2015-01-03	2015-01-12	27000
359	274	273	2015-01-08	2015-01-17	27400
360	278	277	2015-01-13	2015-01-22	27800
361	282	281	2015-01-18	2015-01-27	28200
362	286	285	2015-01-23	2015-02-01	28600
363	290	289	2015-01-28	2015-02-06	29000
364	294	293	2015-02-02	2015-02-11	29400
365	298	297	2015-02-07	2015-02-16	29800
366	302	301	2015-02-12	2015-02-21	30200
367	306	305	2015-02-17	2015-02-26	30600
368	310	309	2015-02-22	2015-03-03	31000
369	314	313	2015-02-27	2015-03-08	31400
370	318	317	2015-03-04	2015-03-13	31800
371	322	321	2015-03-09	2015-03-18	32200
372	326	325	2015-03-14	2015-03-23	32600
373	330	329	2015-03-19	2015-03-28	33000
374	334	333	2015-03-24	2015-04-02	33400
375	338	337	2015-03-29	2015-04-07	33800
376	342	341	2015-04-03	2015-04-12	34200
377	346	345	2015-04-08	2015-04-17	34600
378	350	349	2015-04-13	2015-04-22	35000
379	354	353	2015-04-18	2015-04-27	35400
380	358	357	2015-04-23	2015-05-02	35800
381	362	361	2015-04-28	2015-05-07	36200
382	366	365	2015-04-29	2015-05-08	36600
383	370	369	2015-04-30	2015-05-09	37000
384	374	373	2015-05-01	2015-05-10	37400
385	378	377	2015-05-02	2015-05-11	37800
386	382	381	2015-05-03	2015-05-12	38200
387	386	385	2015-05-04	2015-05-13	38600
388	390	389	2015-05-05	2015-05-14	39000
389	394	393	2015-05-06	2015-05-15	39400
390	398	397	2015-05-07	2015-05-16	39800
391	402	401	2015-05-08	2015-05-17	40200
392	406	405	2015-05-09	2015-05-18	40600
393	410	409	2015-05-10	2015-05-19	41000
394	414	413	2015-05-11	2015-05-20	41400
395	418	417	2015-05-12	2015-05-21	41800
396	422	421	2015-05-13	2015-05-22	42200
397	426	425	2015-05-14	2015-05-23	42600
398	430	429	2015-05-15	2015-05-24	43000
399	434	433	2015-05-16	2015-05-25	43400
400	438	437	2015-05-17	2015-05-26	43800
401	442	441	2015-05-18	2015-05-27	44200
402	446	445	2015-05-19	2015-05-28	44600
403	450	449	2015-05-20	2015-05-29	45000
404	454	453	2015-05-21	2015-05-30	45400
405	458	457	2015-05-22	2015-05-31	45800
406	462	461	2015-05-23	2015-06-01	46200
407	466	465	2015-05-24	2015-06-02	46600
408	470	469	2015-05-25	2015-06-03	47000
409	474	473	2015-05-26	2015-06-04	47400
410	478	477	2015-05-27	2015-06-05	47800
411	482	481	2015-05-28	2015-06-06	48200
